time,EpTO-100-1sec-0.000000,EpTO-100-1sec-0.250000,EpTO-100-1sec-0.500000,EpTO-100-1sec-0.750000,EpTO-100-1sec-1.000000,EpTO-50-1sec-0.000000,EpTO-50-1sec-0.250000,EpTO-50-1sec-0.500000,EpTO-50-1sec-0.750000,EpTO-50-1sec-1.000000,EpTO-50-2sec-0.000000,EpTO-50-2sec-0.250000,EpTO-50-2sec-0.500000,EpTO-50-2sec-0.750000,EpTO-50-2sec-1.000000,EpTO-add-suspend-0.000000,EpTO-add-suspend-0.250000,EpTO-add-suspend-0.500000,EpTO-add-suspend-0.750000,EpTO-add-suspend-1.000000,EpTO-suspend-0.000000,EpTO-suspend-0.250000,EpTO-suspend-0.500000,EpTO-suspend-0.750000,EpTO-suspend-1.000000,JGroups-100-1sec-0.000000,JGroups-100-1sec-0.250000,JGroups-100-1sec-0.500000,JGroups-100-1sec-0.750000,JGroups-100-1sec-1.000000,JGroups-50-1sec-0.000000,JGroups-50-1sec-0.250000,JGroups-50-1sec-0.500000,JGroups-50-1sec-0.750000,JGroups-50-1sec-1.000000,JGroups-50-2sec-0.000000,JGroups-50-2sec-0.250000,JGroups-50-2sec-0.500000,JGroups-50-2sec-0.750000,JGroups-50-2sec-1.000000,JGroups-add-suspend-coord-0.000000,JGroups-add-suspend-coord-0.250000,JGroups-add-suspend-coord-0.500000,JGroups-add-suspend-coord-0.750000,JGroups-add-suspend-coord-1.000000,JGroups-add-suspend-nocoord-0.000000,JGroups-add-suspend-nocoord-0.250000,JGroups-add-suspend-nocoord-0.500000,JGroups-add-suspend-nocoord-0.750000,JGroups-add-suspend-nocoord-1.000000,JGroups-suspend-coord-0.000000,JGroups-suspend-coord-0.250000,JGroups-suspend-coord-0.500000,JGroups-suspend-coord-0.750000,JGroups-suspend-coord-1.000000,JGroups-suspend-nocoord-0.000000,JGroups-suspend-nocoord-0.250000,JGroups-suspend-nocoord-0.500000,JGroups-suspend-nocoord-0.750000,JGroups-suspend-nocoord-1.000000
30,0,0,0,0.000291,0.003853,0,0,0,0,0.000858,0,0,0,0,0.00067,0,0,8.4E-05,0.000566,0.337297,0,0,4.2E-05,0.000294,0.003581,0,0.002454,0.004813,0.00856975,0.31157,0,0.000445,0.0019115,0.00459025,0.167383,0,0.00044725,0.002057,0.00443375,0.162116,0,0.00239175,0.0036975,0.00713375,0.416783,0,0.00246325,0.003993,0.00728575,0.518217,0,0.001926,0.0041715,0.00789425,0.273884,0,0.00263475,0.0043205,0.007799,0.30328
31,0,0,0,0.000274,0.003238,0,0,0,0,0.000586,0,0,0,0,0.000586,0,0,8.4E-05,0.000566,0.356187,0,0,0,0.000274,0.004295,0,0.00262775,0.0046685,0.00894075,0.327045,0,0.00044375,0.0016935,0.0034335,0.024557,0,0.0004425,0.001974,0.00405025,0.166671,0,0.0024375,0.003799,0.00702225,0.637815,0,0.00238425,0.003662,0.00696925,0.422612,0,0.00221275,0.004296,0.00769975,0.359669,0,0.002807,0.0044725,0.007898,0.558921
32,0,0,0,0.00021,0.00459,0,0,0,0,0.000314,0,0,0,0,0.000272,0,0,4.2E-05,0.00053,0.339841,0,0,0,0.000294,0.003453,0,0.002623,0.004732,0.009263,0.397937,0,0.00075725,0.002137,0.004523,0.026483,0,0.00061,0.002031,0.00390975,0.026097,0,0.002519,0.004605,0.01257725,0.446992,0,0.002945,0.0051375,0.0149835,0.5458,0,0.00204075,0.0041145,0.007848,0.307225,0,0.00259475,0.004402,0.0078415,0.407849
33,0,0,0,0.000168,0.003571,0,0,0,0,0.000272,0,0,0,0,0.000314,0,0,4.2E-05,0.000524,0.386864,0,0,0,0.00027125,0.004031,0,0.0026735,0.004927,0.009557,0.482673,0,0.0010435,0.002148,0.00411625,0.024835,0,0.000963,0.0021425,0.003475,0.029673,0,0.00224525,0.003918,0.0074605,0.517848,0,0.002522,0.004126,0.00693075,0.483143,0,0.002131,0.004109,0.0073805,0.539738,0,0.00262925,0.00428,0.00775375,0.603829
34,0,0,0,0.000126,0.003676,0,0,0,0,0.000356,0,0,0,0,0.000272,0,0,0,0.000566,0.365312,0,0,0,0.000252,0.003267,0,0.00264825,0.0046675,0.00852025,0.51793,0,0.001121,0.002189,0.00387975,0.027523,0,0.00142,0.0025195,0.005096,0.026308,0,0.002329,0.003932,0.007109,0.390292,0,0.0023395,0.0041255,0.00730625,0.440866,0,0.00204375,0.0041705,0.0076025,0.328171,0,0.002664,0.0042255,0.0081145,0.570696
35,0,0,0,8.4E-05,0.003131,0,0,0,0,0.000544,0,0,0,0,0.000272,0,0,0,0.000472,0.339602,0,0,0,0.000168,0.004118,0,0.00260725,0.004547,0.00842275,0.501641,0,0.0015,0.0022815,0.0040375,0.029704,0,0.00169275,0.002613,0.00492,0.026559,0,0.00254475,0.004169,0.008405,0.598619,0,0.00254825,0.004225,0.0077005,0.560293,0,0.002031,0.0041165,0.00812925,0.356713,0,0.0025135,0.0040205,0.00786475,0.515589
36,0,0,0,4.2E-05,0.00352,0,0,0,0,0.000544,0,0,0,0,0.000314,0,0,0,0.000398,0.373496,0,0,0,8.4E-05,0.003739,0,0.00261975,0.004265,0.00840175,0.472816,8.4E-05,0.0015305,0.0023305,0.003596,0.025612,0,0.00183025,0.0025965,0.00393925,0.027322,0,0.0025405,0.004089,0.008309,0.183673,0,0.0026925,0.004347,0.0081485,0.577866,0,0.0020305,0.0042355,0.00762,0.239815,0,0.0025105,0.004186,0.0079885,0.515514
37,0,0,0,0,0.003545,0,0,0,0,0.000356,0,0,0,0,0.000314,0,0,0,0.000336,0.361702,0,0,0,8.4E-05,0.003608,0,0.00261575,0.0045215,0.00815,0.523933,0,0.0017265,0.002481,0.00423925,0.026549,0.000178,0.001633,0.00251,0.003782,0.025528,0,0.00261625,0.0044295,0.0094085,0.563364,0,0.0027175,0.004809,0.00964625,0.591943,0,0.00209025,0.00417,0.0083205,0.572242,0,0.00265475,0.004486,0.00874425,0.210075
38,0,0,0,0,0.001152,0,0,0,0,0.000314,0,0,0,0,0.000314,0,0,0,0.00023,0.36066,0,0,0,4.2E-05,0.002964,0,0.0026075,0.0046125,0.00815575,0.610391,0,0.00175725,0.002513,0.0053495,0.027482,0.000321,0.00192225,0.002699,0.0056515,0.027144,0,0.00274825,0.004964,0.0094485,0.103815,0,0.002755,0.004623,0.009362,0.578218,0,0.0026655,0.004546,0.00815125,0.421431,0,0.0026685,0.0044565,0.00800925,0.346285
39,0,0,0,0,0.003136,0,0,0,0,0.000314,0,0,0,0,0.000314,0,0,0,0.000126,0.377374,0,0,0,4.2E-05,0.002493,0,0.0026695,0.0045875,0.00853875,0.589184,0.000178,0.001783,0.002692,0.00507725,0.026685,0.000321,0.00194025,0.002987,0.0063725,0.027411,0,0.00267325,0.00476,0.0090115,0.580481,0,0.00285825,0.0050945,0.0095895,0.273964,0,0.002713,0.004518,0.00890475,0.517409,0,0.002703,0.0046005,0.00904125,0.089826
40,0,0,0,0,0.00067,0,0,0,0,0.000356,0,0,0,0,0.000272,0,0,0,8.4E-05,0.344863,0,0,0,0,0.001802,0,0.00272975,0.004748,0.0092845,0.496453,0.000178,0.00158125,0.002578,0.00633325,0.097758,0.000401,0.001677,0.0027115,0.00541625,0.025635,0,0.00275425,0.0050645,0.00981025,0.530022,0,0.002937,0.0050595,0.01075975,0.567224,0,0.00281725,0.004896,0.00929575,0.397317,0,0.0027775,0.0043625,0.0080475,0.360213
41,0,0,0,0,0.000712,0,0,0,0,0.000314,0,0,0,0,0.000272,0,0,0,8.4E-05,0.410437,0,0,0,0,0.002597,0,0.0027735,0.004431,0.0080875,0.286349,0.000356,0.00159775,0.002494,0.006666,0.135959,0.000415,0.0015045,0.002531,0.00614375,0.211214,0,0.0029155,0.00523,0.0094745,0.097101,0,0.003309,0.00557,0.01099075,0.271316,0,0.00294125,0.004714,0.0092695,0.21185,0,0.00268325,0.004392,0.00802625,0.614331
42,0,0,0,0,0.000754,0,0,0,0,0.000272,0,0,0,0,0.000314,0,0,0,4.2E-05,0.382021,0,0,0,0,0.000964,0,0.0029,0.004423,0.00744075,0.053928,0.000227,0.001562,0.002517,0.006195,0.096456,0.000251,0.00142575,0.0025515,0.006243,0.027822,0,0.00281775,0.0051945,0.0098955,0.545164,0,0.00314125,0.005409,0.01015575,0.600624,0,0.003204,0.004951,0.009865,0.227269,0,0.00274275,0.00466,0.009434,0.124511
43,0,0,0,0,0.00044,0,0,0,0,0.000314,0,0,0,0,0.000188,0,0,0,0,0.357631,0,0,0,0,0.000754,0,0.0026805,0.0044265,0.00773125,0.572925,0.000278,0.001477,0.0023575,0.00465975,0.026601,0.000499,0.00137,0.002316,0.004472,0.026049,0,0.00288975,0.005148,0.01045325,0.253294,0,0.0030475,0.0049515,0.0096165,0.086742,0,0.002735,0.0048125,0.01038825,0.051856,0,0.0027295,0.0044135,0.0082905,0.052752
44,0,0,0,0,0.000482,0,0,0,0,8.4E-05,0,0,0,0,8.4E-05,0,0,0,0,0.365787,0,0,0,0,0.00065,0,0.00303525,0.004654,0.01019975,0.586656,0.000278,0.001335,0.002081,0.00400425,0.024743,0.000554,0.00137175,0.002132,0.00433,0.068918,0,0.0030995,0.0053375,0.01045025,0.069384,0,0.003217,0.0053175,0.01093225,0.271697,0,0.002972,0.004945,0.01012425,0.241197,0,0.002845,0.004442,0.00774825,0.102611
45,0,0,0,0,0.000272,0,0,0,0,0.000126,0,0,0,0,8.4E-05,0,0,0,0,0.378527,0,0,0,0,0.000398,0,0.002982,0.0045775,0.00847875,0.539181,0.000267,0.00134275,0.0019975,0.0036765,0.027042,0.000317,0.00130075,0.0020005,0.003298,0.068911,0,0.0030905,0.005197,0.01070925,0.258147,0,0.00331925,0.005267,0.01110025,0.591312,0,0.00288025,0.004824,0.01002175,0.591107,0,0.0031245,0.004675,0.00939425,0.2504
46,0,0,0,0,0.000314,0,0,0,0,0.000126,0,0,0,0,8.4E-05,0,0,0,0,0.349665,0,0,0,0,0.000544,0,0.00312775,0.004531,0.00767125,0.551637,0.000227,0.001331,0.0019715,0.0051555,0.026036,0.000267,0.0012895,0.0020915,0.006069,0.026069,0,0.00317,0.005433,0.01156675,0.289529,0,0.00340025,0.00568,0.011879,0.487854,0,0.00283925,0.0046705,0.00993875,0.255359,0,0.0028985,0.00448,0.007842,0.101011
47,0,0,0,0,0.000272,0,0,0,0,0.000314,0,0,0,0,0.000188,0,0,0,0,0.342605,0,0,0,0,0.000272,0,0.00324475,0.004828,0.0094435,0.213561,0,0.00142475,0.002026,0.00427325,0.074066,0.000267,0.001425,0.002185,0.0041355,0.234404,0,0.003323,0.0054815,0.0116165,0.268918,0,0.0031935,0.005407,0.011689,0.273198,0,0.0028845,0.0047195,0.010302,0.271067,0,0.00317475,0.0047155,0.01008525,0.163359
48,0,0,0,0,8.4E-05,0,0,0,0,4.2E-05,0,0,0,0,4.2E-05,0,0,0,0,0.367454,0,0,0,0,0.000272,0,0.0031725,0.004692,0.009257,0.598295,0.000417,0.001466,0.0022945,0.00575,0.057982,0.000267,0.001419,0.002234,0.00446525,0.0253,0,0.003184,0.005522,0.01167475,0.560222,0,0.00350475,0.005492,0.011901,0.108759,0,0.00286125,0.004827,0.009968,0.224759,0,0.00295975,0.004529,0.00877675,0.058759
49,0,0,0,0,8.4E-05,0,0,0,0,4.2E-05,0,0,0,0,8.4E-05,0,0,0,0,0.400501,0,0,0,0,0.000126,0,0.003173,0.00479,0.0097235,0.552315,0.000406,0.0016305,0.002338,0.00592125,0.090071,0.000317,0.00161825,0.002333,0.0051485,0.026328,0,0.00323925,0.0054845,0.0122235,0.443596,0,0.003511,0.005804,0.012112,0.363908,0,0.00289475,0.0044485,0.0082325,0.338739,0,0.0030225,0.0046025,0.00823525,0.0633
50,0,0,0,0,4.2E-05,0,0,0,0,8.4E-05,0,0,0,0,4.2E-05,0,0,0,0,0.410722,0,0,0,0,0.000272,0,0.00320525,0.004795,0.008658,0.091971,8.9E-05,0.00164375,0.002378,0.00450425,0.026118,0.000317,0.001686,0.0024675,0.00628825,0.026573,0,0.00319175,0.005315,0.0120505,0.468255,0,0.00334425,0.0054845,0.01172025,0.252514,0,0.00297275,0.0047125,0.0105075,0.266485,0,0.003251,0.0047735,0.01037,0.385099
51,0,0,0,0,0.000314,0,0,0,0,0.00018,0,0,0,0,0.000188,0,0,0,0,0.389304,0,0,0,0,0.000272,0,0.00313375,0.0044375,0.007588,0.052067,0.000316,0.00167825,0.002318,0.004356,0.026943,8.9E-05,0.00184825,0.002474,0.00470825,0.02571,0,0.003379,0.005313,0.0117495,0.388186,0,0.00342,0.005349,0.01225275,0.060413,0,0.0030965,0.004613,0.010328,0.401841,0,0.003438,0.004844,0.008182,0.053661
52,0,0,0,0,4.2E-05,0,0,0,0,0.000188,0,0,0,0,8.4E-05,0,0,0,0,0.39636,0,0,0,0,0.000272,0,0.003237,0.004753,0.0093775,0.052825,0.000362,0.00160625,0.002352,0.003517,0.026387,0.000277,0.00187075,0.0026075,0.00525625,0.025341,0,0.003224,0.0051735,0.01079,0.073449,0,0.00349025,0.005337,0.01188125,0.252662,0,0.00306175,0.0046065,0.00931425,0.476973,0,0.0033345,0.004826,0.008209,0.05283
53,0,0,0,0,0.000188,0,0,0,0,0.00025,0,0,0,0,0.000188,0,0,0,0,0.378153,0,0,0,0,0.000272,0,0.003349,0.00465,0.00897225,0.24746,0.000139,0.001778,0.0024505,0.00452925,0.025929,0.000637,0.001783,0.00242,0.003851,0.027295,0,0.00333625,0.0054065,0.01179825,0.255579,0.000178,0.0033845,0.005386,0.011949,0.246984,0,0.00329,0.004733,0.01057575,0.311948,0,0.00333125,0.00485,0.00814125,0.250569
54,0,0,0,0,0.000126,0,0,0,0,0.000188,0,0,0,0,4.2E-05,0,0,0,0,0.416926,0,0,0,0,0.000178,0,0.0032055,0.0046375,0.0078225,0.050794,0.000278,0.001753,0.0025645,0.005347,0.025178,0.000498,0.001783,0.0025385,0.00591275,0.026417,0,0.0034415,0.005505,0.0120045,0.223411,0,0.00353125,0.0054645,0.0122545,0.252685,0,0.00331575,0.0048505,0.0088645,0.052818,0.000178,0.0034135,0.0048305,0.008655,0.066986
55,0,0,0,0,0.000272,0,0,0,0,0.00025,0,0,0,0,4.2E-05,0,0,0,0,0.405029,0,0,0,0,0.000272,0,0.003399,0.0047255,0.008613,0.055448,0.000139,0.0018975,0.002644,0.00505775,0.025104,0.000277,0.001805,0.00275,0.00573475,0.026947,0,0.003406,0.0055935,0.011857,0.167835,0.000173,0.0034695,0.005362,0.01136175,0.187478,0,0.003381,0.00476,0.0098775,0.052439,0.000356,0.0032305,0.0047585,0.011079,0.450799
56,0,0,0,0,0.000314,0,0,0,0,0.00018,0,0,0,0,8.4E-05,0,0,0,0,0.404886,0,0,0,0,0.000356,0,0.0032845,0.0046845,0.0116785,0.53503,0.000642,0.00197475,0.002699,0.00630175,0.026284,0.000277,0.00164675,0.002468,0.00465025,0.026643,0,0.00330025,0.0055155,0.01185175,0.809765,0,0.00346125,0.0054015,0.011928,0.34545,0,0.00338675,0.0050435,0.0116805,0.052594,0.000356,0.003316,0.004779,0.01122525,0.344244
57,0,0,0,0,0.000398,0,0,0,0,0.000258,0,0,0,0,0,0,0,0,0,0.398371,0,0,0,0,0.000272,9.2E-05,0.003294,0.004647,0.009959,0.567894,0.00032,0.0017885,0.0025785,0.00570425,0.025527,0.000277,0.00160325,0.002361,0.00589275,0.026947,0,0.00334075,0.005313,0.011309,0.36271,0.00027,0.00358625,0.0054105,0.01182225,0.271339,0,0.00344775,0.0048805,0.00873175,0.085563,0.000356,0.00327,0.004852,0.01069575,0.521474
58,0,0,0,0,0.000314,0,0,0,0,0.00016,0,0,0,0,8.4E-05,0,0,0,0,0.371859,0,0,0,0,0.000314,0,0.003372,0.0044935,0.0081265,0.054982,0.000139,0.00165375,0.002403,0.005619,0.025889,0.000361,0.0015605,0.0024285,0.005789,0.026827,0,0.00338,0.005324,0.0113295,0.243243,0.000356,0.00357225,0.0052245,0.01091725,0.246701,8.4E-05,0.00374975,0.005113,0.010714,0.054053,0.000307,0.003257,0.0046515,0.00870175,0.41367
59,0,0,0,0,0.000314,0,0,0,0,9E-05,0,0,0,0,0,0,0,0,0,0.390691,0,0,0,0,0.000314,0.000712,0.0035275,0.004814,0.0076205,0.052224,0.00046,0.001653,0.002381,0.00402275,0.025796,0.00041,0.0015175,0.0022745,0.004225,0.026856,0,0.00344275,0.005159,0.01079375,0.390309,0.000356,0.003503,0.0050955,0.01061875,0.278772,0.000694,0.00319675,0.0047855,0.01226175,0.054956,0.000524,0.00328825,0.0046015,0.009671,0.283351
60,0,0,0,0,0.000356,0,0,0,0,7E-05,0,0,0,0,0,0,0,0,0,0.379144,0,0,0,0,0.000314,0.000556,0.00344175,0.0048895,0.0096505,0.051509,0.000321,0.0015145,0.0022525,0.0036415,0.025992,0.000361,0.0014125,0.002007,0.0034355,0.026113,0,0.00339275,0.005187,0.010598,0.235974,0,0.00362825,0.005358,0.012237,0.433063,0.000555,0.0033965,0.005008,0.0112935,0.33408,0.000734,0.00332025,0.004722,0.01017375,0.054848
61,0,0,0,0,0.000502,0,0,0,0,0.000272,0,0,0,0,0.000272,0,0,0,0,0.454895,0,0,0,0,0.000398,0.000445,0.00346475,0.0047395,0.009126,0.05424,0.000367,0.00154125,0.0022935,0.00372475,0.02609,0.000277,0.00138725,0.002,0.003226,0.021795,0,0.00343625,0.005235,0.01113825,0.574725,0,0.00355475,0.005133,0.0118955,0.478945,0.000555,0.003261,0.0047355,0.01127825,0.630472,0.000724,0.00346475,0.004875,0.0094065,0.251807
62,0,0,0,0,0.000314,0,0,0,0,0.000356,0,0,0,0,0.000314,0,0,0,4.2E-05,0.376883,0,0,0,0,0.00046,0.00049,0.003496,0.0048365,0.00920725,0.050839,0.00046,0.00164675,0.002245,0.00591925,0.026946,0.000277,0.0013775,0.0020295,0.0040725,0.026438,0,0.0034795,0.0055235,0.0125925,0.347028,0.000763,0.00368825,0.0053995,0.0123665,0.971238,0.000495,0.0030695,0.0045385,0.010498,0.225752,0.000417,0.00344125,0.004577,0.00948225,0.288701
63,0,0,0,0,0.000398,0,0,0,0,0.000356,0,0,0,0,0.000272,0,0,0,4.2E-05,0.383067,0,0,0,0,0.00043,0.000695,0.0036445,0.00494,0.01171375,0.052882,0,0.001536,0.0022145,0.00355775,0.199389,0.000415,0.001505,0.002286,0.0057305,0.02553,0.000599,0.00348725,0.005103,0.012173,0.057441,0.000456,0.003612,0.0052665,0.0128135,0.06359,0.000458,0.0031365,0.0045865,0.00902775,0.247437,0.000695,0.003421,0.0047235,0.0110655,0.051859
64,0,0,0,0,0.000586,0,0,0,0,0.000356,0,0,0,0,0.000272,0,0,0,4.2E-05,0.38597,0,0,0,0,0.000544,0.000851,0.00343525,0.0046685,0.01114375,0.052437,0,0.0015165,0.0022915,0.00581525,0.027267,0.000277,0.001469,0.002209,0.00366325,0.026067,0,0.003517,0.0049375,0.01187375,0.058359,0.00054,0.00357025,0.00501,0.012246,0.057573,0.000317,0.00335,0.004814,0.010166,0.053697,0.000695,0.003325,0.004623,0.00726825,0.053123
65,0,0,0,4.2E-05,0.000816,0,0,0,0,0.000356,0,0,0,0,0.000544,0,0,0,4.2E-05,0.391702,0,0,0,0,0.000712,0.000963,0.00356025,0.004848,0.011202,0.052417,0.000139,0.00157875,0.0022945,0.0059995,0.026219,0.000366,0.001503,0.002338,0.00603125,0.025781,0,0.00372475,0.0051985,0.01307625,0.429061,0.000501,0.00377925,0.005323,0.01372475,0.063294,0.000644,0.003209,0.004734,0.0095405,1.160563,0.000644,0.0034895,0.00461,0.007185,0.052944
66,0,0,0,4.2E-05,0.000544,0,0,0,8.4E-05,0.000774,0,0,0,4.2E-05,0.000774,0,0,0,8.4E-05,0.378413,0,0,0,4.2E-05,0.000566,0.000723,0.003385,0.004644,0.00828175,0.051593,0,0.00163625,0.0022425,0.003708,0.025098,0.000321,0.001507,0.0023425,0.00607,0.026414,0,0.0034655,0.005062,0.01235925,0.873314,0.000585,0.00358525,0.005118,0.0127195,0.060487,0.000555,0.003218,0.004527,0.0086215,0.260608,0.000505,0.00352525,0.004805,0.0119515,0.052024
67,0,0,0,4.2E-05,0.00067,0,0,0,0.000126,0.000712,0,0,0,0.000188,0.000628,0,0,0,0.000188,0.402634,0,0,0,4.2E-05,0.000828,0.00091,0.003464,0.004602,0.0079885,0.05208,0,0.0016875,0.002361,0.004035,0.027084,0.000415,0.00179225,0.002479,0.004017,0.025931,0.000415,0.00374975,0.005281,0.01245675,0.060897,0.000875,0.00366525,0.0051555,0.01197575,0.057553,0.001232,0.00330475,0.0045965,0.01104325,0.054316,0.000911,0.0034955,0.0046945,0.00811875,0.051267
68,0,0,0,4.2E-05,0.00067,0,0,0,4.2E-05,0.000586,0,0,0,4.2E-05,0.000586,0,0,0,0.000272,0.396947,0,0,0,4.2E-05,0.000712,0.000642,0.00356775,0.0047065,0.00862425,0.052041,0,0.00173125,0.002219,0.0033925,0.060471,0.00041,0.00173325,0.002526,0.00442725,0.024232,0.000417,0.003662,0.0052625,0.01234275,0.063594,0.000735,0.00370675,0.0053225,0.01268575,0.055765,0.000317,0.0031735,0.0045725,0.0107635,0.053185,0.000922,0.00348475,0.0046905,0.00812825,0.052375
69,0,0,0,4.2E-05,0.00067,0,0,0,1.05E-05,0.000712,0,0,0,1.05E-05,0.000544,0,0,0,0.000126,0.417981,0,0,0,4.2E-05,0.000712,0.000695,0.00339525,0.004733,0.0102785,0.052696,8.4E-05,0.0016545,0.0022585,0.00376675,0.027084,0.00041,0.00168775,0.0024045,0.003542,0.026728,0.000417,0.0036665,0.0053585,0.0126765,0.05376,0.000874,0.0035925,0.005113,0.01269925,0.058615,0.000495,0.003278,0.0045775,0.00778225,0.051356,0.001103,0.00344925,0.00477,0.00889125,0.052338
70,0,0,0,4.2E-05,0.000712,0,0,0,4.2E-05,0.000586,0,0,0,4.2E-05,0.000732,0,0,0,8.4E-05,0.399464,0,0,0,4.2E-05,0.000586,0.000695,0.00344325,0.004562,0.00700575,0.051873,0.000139,0.001788,0.0022845,0.00565025,0.025036,0.00041,0.00178975,0.0024815,0.0056165,0.027524,0,0.00371625,0.005348,0.01298575,0.063259,0.000736,0.00372225,0.0054035,0.01253325,0.056784,0.000694,0.00355275,0.0047455,0.01172925,0.052477,0.001241,0.0034875,0.0045965,0.00772575,0.050375
71,0,0,0,4.2E-05,0.00067,0,0,0,4.2E-05,0.000586,0,0,0,4.2E-05,0.000858,0,0,0,0.000126,0.383455,0,0,0,4.2E-05,0.000544,0.000726,0.003506,0.004639,0.00735525,0.051983,8.9E-05,0.00173375,0.002376,0.00384525,0.022044,0.00041,0.0017365,0.0025475,0.00582375,0.025728,0.000672,0.00375725,0.005159,0.01213925,0.058173,0.000597,0.00364125,0.0052615,0.01224375,0.063727,0.000495,0.0033605,0.004587,0.00778475,0.057328,0.001365,0.003524,0.004744,0.01205875,0.05214
72,0,0,0,4.2E-05,0.000628,0,0,0,4.2E-05,0.000586,0,0,0,4.2E-05,0.000732,0,0,0,0.000126,0.408131,0,0,0,4.2E-05,0.00067,0.000732,0.00353025,0.004708,0.0121365,0.050154,0,0.00178575,0.002421,0.00586425,0.025922,0.000321,0.00178175,0.0025135,0.0056775,0.0235,0.000736,0.00361775,0.005152,0.012485,0.064343,0.000736,0.00358175,0.005088,0.0131365,0.062705,0.001112,0.00347775,0.004642,0.008011,0.054148,0.001015,0.00340575,0.0045165,0.007831,0.05211
73,0,0,0,4.2E-05,0.000732,0,0,0,4.2E-05,0.000544,0,0,0,0,0.000816,0,0,0,8.4E-05,0.439398,0,0,0,4.2E-05,0.000586,0.000964,0.0034795,0.0045655,0.01034075,0.052235,0,0.001738,0.002328,0.0064305,0.026448,0.00046,0.00158875,0.002325,0.003952,0.023878,0.000417,0.0036335,0.0052015,0.012292,0.063508,0.001183,0.00375,0.005207,0.013006,0.05623,0.001287,0.003509,0.0046115,0.00795675,0.24731,0.001136,0.003424,0.0046,0.00743025,0.051371
74,0,0,0,4.2E-05,0.000754,0,0,0,4.2E-05,0.000544,0,0,0,4.2E-05,0.000586,0,0,0,8.4E-05,0.40688,0,0,0,4.2E-05,0.000628,0.000726,0.00361025,0.004639,0.00757,0.052177,0.000367,0.00164675,0.0023335,0.004356,0.026174,0.00046,0.00163725,0.0024305,0.00635075,0.025539,0.000417,0.003679,0.0050965,0.01274675,0.052753,0.001004,0.00354275,0.004931,0.01210975,0.058228,0.000317,0.0035945,0.004793,0.01096575,0.052109,0.001322,0.0034525,0.0045625,0.01067125,0.052411
75,0,0,0,4.2E-05,0.000628,0,0,0,4.2E-05,0.00067,0,0,0,4.2E-05,0.00069,0,0,0,8.4E-05,0.446145,0,0,0,4.2E-05,0.000628,0.000417,0.00349725,0.004574,0.0077085,0.058436,0.000264,0.0016455,0.00224,0.00404375,0.025998,0.000485,0.00165775,0.0022985,0.0037325,0.027186,0.001058,0.003658,0.004954,0.0124275,0.061365,0.000735,0.00350625,0.0048905,0.01201,0.059986,0.000762,0.0033605,0.0045375,0.01235075,0.053722,0.001198,0.003416,0.004622,0.00824825,0.052558
76,0,0,0,4.2E-05,0.000586,0,0,0,4.2E-05,0.000586,0,0,0,4.2E-05,0.000732,0,0,0,8.4E-05,0.750449,0,0,0,4.2E-05,0.000628,0.000963,0.00353575,0.004661,0.01020675,0.052028,0.000367,0.001642,0.002201,0.00341,0.022036,0.000317,0.00154825,0.0021835,0.0032515,0.025858,0.000935,0.0035345,0.004843,0.0112915,0.058249,0.000915,0.00362925,0.005068,0.0120095,0.061012,0.001155,0.00338475,0.004653,0.01147525,0.051709,0.001135,0.0034415,0.0045605,0.00804525,0.050004
77,0,0,0,4.2E-05,0.00067,0,0,0,4.2E-05,0.000586,0,0,0,0,0.000586,0,0,0,8.4E-05,0.885596,0,0,0,4.2E-05,0.000712,0.001081,0.003626,0.0046165,0.00848475,0.052296,0.000589,0.0016805,0.002354,0.003451,0.02607,0.000317,0.0015355,0.002188,0.0032555,0.024319,0.000417,0.0036555,0.004964,0.0118815,0.057946,0.000641,0.00366475,0.005122,0.01317075,0.054058,0.000317,0.00331625,0.0045045,0.007368,0.63104,0.001241,0.003528,0.004555,0.006908,0.051979
78,0,0,0,4.2E-05,0.000942,0,0,0,0,0.000544,0,0,0,0,0.000774,0,0,0,8.4E-05,0.778082,0,0,0,4.2E-05,0.000628,0.00087,0.00351175,0.004641,0.0072675,0.052892,0.000406,0.001702,0.0022975,0.005603,0.026523,0.000317,0.0015185,0.0022245,0.006081,0.026568,0.001194,0.00362175,0.0050165,0.012635,0.056768,0.000875,0.003716,0.004979,0.0124685,0.06285,0.000317,0.00331725,0.0045735,0.00943125,0.727921,0.001014,0.00350475,0.004476,0.007709,0.053033
79,0,0,0,4.2E-05,0.000628,0,0,0,0,0.000628,0,0,0,0,0.000586,0,0,0,8.4E-05,0.483171,0,0,0,4.2E-05,0.000712,0.001096,0.003662,0.0047195,0.00870425,0.051498,0.000367,0.00159375,0.002318,0.0049355,0.026394,0.000317,0.00155475,0.002129,0.004745,0.025246,0.000415,0.0036795,0.0050235,0.0120885,0.059735,0.00082,0.0037335,0.0049815,0.012242,0.063547,0.001149,0.0034005,0.0044275,0.00845775,0.247664,0.001059,0.00355575,0.0046145,0.011791,0.052237
